name,url,id,type,address,label,feature,price,comment1,comment2,comment3,comment_count,lng,lat
东来顺饭庄(大栅栏店) 分店,/shop/3546289,3546289,火锅,西城区大栅栏7号吉龙老栅栏商城2楼 63165836,涮羊肉 前门,涮羊肉 羊上脑 肥牛,82,8.6,8.6,8.3,842,116.403854,39.90249
金百万烤鸭店(顺义店) 分店,/shop/510723,510723,北京菜,顺义区顺义区府前西街10号 51160000,烤鸭 婚宴酒店,烤鸭 水煮鱼 宫保鸡丁,63,8.2,8.2,8,840,116.65451,40.135983
洪湖传扬餐厅,/shop/1965808,1965808,湖北菜,朝阳区西大望路3号蓝堡国际公寓南区2楼 85997313,湘菜 湖北菜 大望路,干锅千叶豆腐 洪湖紫江奇味鱼 干锅牛蛙,49,8.2,7.9,8,840,116.48317,39.91726
海底捞火锅(翠微路店) 分店,/shop/3539215,3539215,火锅,海淀区翠微路12号凯德MALL购物中心4楼 68218532,其他火锅 公主坟/万寿路,虾滑 滑牛肉 鸭血,90,9.2,9,9.4,840,116.30935,39.91842
海碗居(松榆里店) 分店,/shop/510666,510666,小吃快餐,朝阳区松榆南路36号 87313518,炸酱面 劲松/潘家园,炸酱面 灌肠 爆肚,49,8.1,7.6,8,835,116.48179,39.876736
西贝西北菜(亦庄店) 分店,/shop/1962835,1962835,西北菜,大兴区旧宫镇旧宫二村三台山路16号 87609698,西北菜 婚宴酒店 旧宫 亦庄,羊肉串 功夫鱼 酸奶,83,8.4,8.5,8.5,834,116.478836,39.81497
汉丽轩烤肉超市(三元桥店) 分店,/shop/3130960,3130960,自助餐,朝阳区曙光西里甲10号楼苏宁电器3楼 64668399,自助餐 韩国料理 亮马桥/三元桥,培根 五花肉 水果,46,6.9,6.3,6.8,832,116.45505,39.96803
九头鸟酒家(航天桥店) 分店,/shop/510418,510418,湖北菜,海淀区西三环中路航天西招院内1楼 68489278,湖北菜 婚宴酒店 航天桥,莲藕排骨 黄豆猪手 清蒸武昌鱼,59,7.5,6.8,6.8,830,116.31619,39.928776
松本楼日式烧肉(中关村店) 分店,/shop/2761243,2761243,日本,海淀区北四环西路甲2号辽宁大厦1楼 84648558,日式烧烤/铁板烧 日式自助 中关村,上等牛舌 特选上等牛小排 三文鱼刺身,215,8.5,8.7,8.3,828,116.3439,39.99054
兄弟川菜(簋街旗舰店) 分店,/shop/4562848,4562848,小吃快餐 川菜,东城区东直门内大街199-201号 64013636,川菜 烧烤 东直门,泉水牛蛙 毛血旺 水煮鱼,77,9,8.6,8.6,827,116.43082,39.946934
红太阳美食生态园(来广营店) 分店,/shop/509204,509204,北京菜,朝阳区来广营新北路9号 84916222-2588,农家菜 婚宴酒店 望京,蜂窝玉米 大丰收 烤鲈鱼,77,6.6,8.4,7.2,826,116.45478,40.03144
德川家日本料理(中关村店) 分店,/shop/508336,508336,日本,海淀区中关村南大街甲12号寰太大厦2楼 62109096,日式自助 魏公村,烤鳗鱼 三文鱼 北极贝,159,7.3,7.8,7.1,825,116.330185,39.964977
香草香草云南原生态火锅(宇飞店) 分店,/shop/6427802,6427802,火锅,东城区东直门外大街42号宇飞大厦2楼 64178988,其他火锅 婚宴酒店 东直门,鲜花虾滑 手切蝴蝶泉乳羊肉 菌王奇香锅,93,9.2,9,9.1,824,116.44412,39.94668
九头鹰酒家(地坛店) 分店,/shop/507980,507980,湖北菜,东城区安定门外大街71号 84114888,湖北菜 婚宴酒店 安定门,珍珠圆子 热干面 莲藕排骨,48,8.1,7.7,7.9,822,116.41406,39.96376
猫眼餐厅(志新店) 分店,/shop/512835,512835,西餐,海淀区二里庄南口志新路3号 82376150,比萨 五道口,金枪鱼沙拉 PIZZA 超级至尊,44,7.2,7,6.6,821,116.375916,40.000103
苗乡楼(金源店) 分店,/shop/513012,513012,贵州菜,海淀区远大路1号金源新燕莎MALL5楼5-19号 88872994,贵州菜 远大路,酸汤鱼 米豆腐 厥根粉,96,7,7.7,7.2,819,116.29804,39.96506
渝信川菜(京泰店) 分店,/shop/508382,508382,川菜,朝阳区建国门外大街24号京泰大厦1楼 65156588,川菜 建外大街,水煮鱼 毛血旺 川北凉粉,80,8.5,8.2,8,818,116.4465,39.912952
王家渡火锅店(棕榈泉店) 分店,/shop/2893654,2893654,火锅,朝阳区朝阳公园南路8号棕榈泉生活广场3楼 65398098,其他火锅 朝阳公园/团结湖,番茄锅底 虾滑 嫩牛肉,113,8.4,8.9,8.7,816,116.48521,39.938274
蓝钻国际美食自助百汇(石景山店) 分店,/shop/5239639,5239639,自助餐,石景山区鲁谷路74号瑞达大厦3楼 68607555,自助餐 婚宴酒店 鲁谷,生鱼片 菲力牛排 冰激凌,163,8.8,9,9.1,816,116.25169,39.90888
四川孙鲶鱼(北土城店) 分店,/shop/508739,508739,川菜,海淀区北土城西路牡丹园小区对面 62386604,川菜 婚宴酒店 北太平庄,麻辣鲶鱼 家常鲶鱼 炝炒圆白菜,83,8.2,6.2,6.4,815,116.38432,39.98262
芝麻花(健德桥店) 分店,/shop/512076,512076,北京菜,海淀区健德桥北祁家豁子小区百安居南侧胡同内 62007022,家常菜 北太平庄,贵州嫩鸡 雀皮肘子 罐焖羊肉,48,8.4,6.4,7.4,814,116.39293,39.98301
呀咪咖喱屋(中关村店) 分店,/shop/3264178,3264178,西餐,海淀区中关村大街15号家乐福B2楼 51721776,西式简餐 中关村,黄咖喱 红咖喱 猪排饭,31,7.2,8,7,814,116.322685,39.986443
红莲烤鸭店(红莲北里店) 分店,/shop/510524,510524,北京菜,西城区广安门外红莲北里甲11号 63263335,烤鸭 广外大街,烤鸭 精品烤鸭 宫保鸡丁,56,7.9,6.9,6.7,814,116.34071,39.890854
日进,/shop/4665606,4665606,小吃快餐 川菜,朝阳区工体北路8号院三里屯SOHO 3号商场3楼315室 56149966,烧烤 川菜 三里屯,烤鱼 芒果绵绵冰 烤鸡翅,94,8.8,8.8,9,813,116.46014,39.93811
齐海鱼圣,/shop/3712981,3712981,火锅,朝阳区四惠桥东通惠河畔南岸环岛处 87706767,其他火锅 大望路,石斑鱼丸 石斑鱼汤 葱油饼,76,9,9,9.1,813,116.49595,39.914257
大贵,/shop/515448,515448,贵州菜,东城区交道口大兴胡同69号 64071800,贵州菜 婚宴酒店 东四,蜂窝煤 酸汤鱼 炒汤圆,88,7.2,7.3,7.4,813,116.41667,39.944138
南门涮肉(河边店) 分店,/shop/2001757,2001757,火锅,东城区安定门外东河沿乙9号楼 84242533,涮羊肉 安定门,鲜羊肉 小料 糖蒜,74,8.9,7.9,8.2,812,116.41811,39.95662
青年餐厅(六里桥店) 分店,/shop/561447,561447,北京菜,丰台区华源1街4号楼 63334099,家常菜 婚宴酒店 六里桥/丽泽桥,烤鸭 青年拌菜 毛血旺,65,7.8,8.4,7.9,809,116.32292,39.888123
花家怡园(世茂大厦店) 分店,/shop/2655271,2655271,北京菜,朝阳区建国路甲92号世茂大厦3楼 51283329,家常菜 婚宴酒店 国贸,霸王鸡 花家白菜 烤鸭,120,8.5,9,8.8,809,116.477844,39.91334
没名儿生煎(小西天店) 分店,/shop/5257179,5257179,小吃快餐,西城区小西天文慧园路3号 4008965880,其他小吃 新街口,生煎 灌汤包 生煎包,19,8.2,8.1,8.1,808,116.37692,39.95891
东北虎风味食街(三元桥店),/shop/509825,509825,东北菜,朝阳区东三环南小街6号楼 64685258,东北菜 婚宴酒店 亮马桥/三元桥,东北大拉皮 锅包肉 酸菜汆白肉,48,8,6.7,6.8,808,116.464455,39.960613
扇子餐厅,/shop/4660143,4660143,海鲜,朝阳区神路街39号楼日坛上街1-20号 85628350,创意菜 海鲜 朝外大街,芝士焗龙虾 金枪鱼沙拉 醉鸡,139,8,8.7,8.6,806,116.45045,39.924442
真功夫(新世界店) 分店,/shop/1971490,1971490,小吃快餐,东城区崇文门外大街新世界商场1楼 67092413,快餐/简餐 崇文门,乌鸡汤 香菇鸡腿饭 花旗参竹丝鸡汤,26,7.2,7,7,805,116.42452,39.904198
新沸腾鱼乡(世贸天阶店) 分店,/shop/2672002,2672002,川菜,朝阳区光华路9号世贸天阶北街4楼西侧 65895588,川菜 建外大街,水煮鱼 馋嘴蛙 毛血旺,148,8.1,8.9,8,804,116.457664,39.922493
老冯烤羊蝎子馆(鼓楼西大街店) 分店,/shop/5522111,5522111,火锅,西城区鼓楼西大街206号 13717785323,羊蝎子 什刹海 地安门,烤羊蝎子 红柳烤肉 烤鸡翅,70,9.1,6.8,7.4,801,116.38731,39.95402
金百万烤鸭店(万柳店) 分店,/shop/2770243,2770243,北京菜,海淀区万泉河路小南庄400号龙都宾馆院内 62527588,烤鸭 家常菜 苏州桥,烤鸭 狮子头 宫保鸡丁,62,8.5,8.5,8.5,801,116.30978,39.971653
新辣道鱼火锅(欧美汇店) 分店,/shop/3570217,3570217,火锅,海淀区中关村丹棱街甲1号欧美汇购物中心F5-02 82484493,鱼火锅 中关村,梭边鱼 徐妈豆腐 土贡梅煎,84,8.6,8.4,8,799,116.32168,39.985226
木屋烧烤(台湾街店) 分店,/shop/5328185,5328185,小吃快餐,石景山区鲁谷路雕塑公园南门台湾街宝岛夜市 68647507,烧烤 鲁谷,烤扇贝 烤生蚝 羊肉串,64,8.7,8.5,8.3,799,116.25736,39.910023
乐蛙蛙(中关村店) 分店,/shop/4170897,4170897,川菜,海淀区通惠寺3号巴比伦酒店3楼 62555757,川菜 中关村,金牌稻香蛙 馋嘴蛙 烤蛙,69,8.6,8.3,8.3,799,116.31794,39.98229
聚点串吧(东直门店) 分店,/shop/3296761,3296761,小吃快餐,东城区东直门内大街5-3号 63035678,烧烤 东直门,烤串 鸡脆骨 大拌菜,62,8.5,8.3,8.2,798,116.4369,39.947292
老万记麻辣烫(国展老店) 分店,/shop/1970962,1970962,小吃快餐,朝阳区西坝河东里三元大厦北边300米 84510330,麻辣烫 左家庄,麻辣烫 酸辣粉 烤馒头片,36,8.3,6.3,6.4,797,116.45387,39.971546
三角猫比萨(77街店) 分店,/shop/2020993,2020993,西餐,西城区西单77街地下美食街B1楼 66039156,比萨 西单,至尊 金枪鱼沙拉 新奥尔良烤翅,42,6,6.6,6.3,794,116.37929,39.916798
金波亭章鱼烧,/shop/3126838,3126838,小吃快餐,东城区南锣鼓巷90号 15801207597,其他小吃 安定门,章鱼烧 鲷鱼烧 热狗,19,8.4,7.8,8.1,792,116.409645,39.942783
正宗潮州牛肉丸火锅,/shop/508513,508513,火锅,朝阳区农展馆南里11号 59191567,其他火锅 亮马桥/三元桥,牛肉丸 炸腐竹 沙茶酱,67,8.1,6.6,6.7,791,116.47031,39.939735
眉州东坡酒楼(中日店) 分店,/shop/510771,510771,川菜,朝阳区樱花东街甲4号 64208188,川菜 婚宴酒店 对外经贸,东坡肘子 眉州香肠 东坡肉,61,8.1,7.3,7.6,791,116.43176,39.978615
旺顺阁鱼头泡饼店(魏公村店) 分店,/shop/4115715,4115715,北京菜,海淀区中关村南大街甲18号北京国际大厦A座1楼 52711502,家常菜 粤菜 魏公村,鱼头泡饼 蓝莓山药 酸奶,103,8.6,8.7,8.3,790,116.33096,39.959213
俏江南(国贸中心店) 分店,/shop/508232,508232,川菜,朝阳区建国门外大街1号国贸大厦西楼2楼L220号 65050809,川菜 婚宴酒店 国贸 建外大街,江石滚肥牛 麻酱油麦菜 水煮鱼,162,7.9,8.5,8.3,788,116.46482,39.91807
辣尚瘾(航天桥店) 分店,/shop/5237709,5237709,川菜,海淀区阜成路23号 68988511,烤鱼 香锅 航天桥,麻辣香锅 香辣烤鱼 蓝莓山药,54,9,8.7,8.8,786,116.32296,39.930412
川成元麻辣香锅(富力广场店) 分店,/shop/2535682,2535682,川菜,朝阳区东三环中路65号富力广场南区3楼323号 59037388,香锅 双井,青笋 午餐肉 金针菇,74,8.5,8.2,8,783,116.46757,39.90093
羲和雅苑烤鸭坊(燕莎桥店) 分店,/shop/3430600,3430600,北京菜,朝阳区新源南路1号都汇天地商场3楼302号 59761355,烤鸭 婚宴酒店 亮马桥/三元桥,烤鸭 张氏狮子头 井冈山豆皮,119,9.2,9.3,9.1,782,116.467575,39.95615
品诺意大利餐厅(中关村店) 分店,/shop/585142,585142,西餐,海淀区北四环西路52号方正大厦1楼 51722902,意大利菜 中关村,肉酱多利亚饭 罗马风味烤鸡腿 PIZZA,40,6.7,7.1,6.5,782,116.322815,39.997692
渝信川菜(工体店) 分店,/shop/508386,508386,川菜,朝阳区春秀路幸福一村西里甲5号 64158168,川菜 三里屯,水煮鱼 毛血旺 馋嘴蛙,77,8.4,8.3,8,781,116.4523,39.9421
辣婆婆(航天桥店) 分店,/shop/511682,511682,川菜,海淀区恩济里18号 88115143,川菜 婚宴酒店 航天桥,水煮鱼 香辣蟹 香辣虾,93,8.2,8.2,7.8,777,116.29422,39.933033
燕莎巫山烤全鱼 分店,/shop/2002519,2002519,火锅,朝阳区东三环燕莎桥向东安家楼口内 64615726,重庆火锅 亮马桥/三元桥,香辣烤鱼 豆豉烤鱼 蕨根粉,62,8,6.9,6.5,776,116.470505,39.958675
羊大爷涮肉坊(西苑店) 分店,/shop/512487,512487,火锅,海淀区万泉河路12号 62653878,涮羊肉 颐和园,涮羊肉 大白菜 羊肉,60,7.8,6.8,6.7,774,116.30222,40.001617
王老头炒货(玉蜓桥店) 分店,/shop/559728,559728,小吃快餐,东城区天坛东路77号 67022924,零食 食品茶酒 天坛,糖炒栗子 瓜子 开心果,25,8.9,6.7,7.4,774,116.42729,39.880474
花家怡园(国展店) 分店,/shop/508533,508533,北京菜,朝阳区静安里党校路3号 51283319,家常菜 婚宴酒店 左家庄,霸王鸡 花家白菜 烤鸭,97,8.1,8.4,8.3,774,116.4536,39.964546
鼓楼麻辣香锅(东大街店) 分店,/shop/2039869,2039869,川菜,西城区鼓楼东大街220号 13121398956,香锅 地安门 什刹海,麻辣香锅 青笋 金针菇,63,7.9,6.5,6.9,772,116.405205,39.946957
比格比萨(阜成门阳光店) 分店,/shop/2003104,2003104,自助餐,西城区阜成门外大街丙3号东润时代大厦2楼 68006478,比萨 自助餐 阜成门,鸡翅 比萨 鸡肉串,54,6.8,7.1,6.7,771,116.359726,39.929905
香妃烤鸡(缸瓦市店) 分店,/shop/511634,511634,小吃快餐,西城区西单北大街31号 66510659,快餐/简餐 西单,烤鸡 泡菜 烧饼,23,8.5,7.6,7.3,768,116.37999,39.923496
西贝西北菜(金源店) 分店,/shop/5378853,5378853,西北菜,海淀区远大路1号金源时代购物中心651号商铺 88866838,西北菜 婚宴酒店 远大路,自制酸奶 功夫鱼 面筋,83,9.3,9.1,9.3,765,116.2945,39.965466
力力豆花庄,/shop/508809,508809,川菜,东城区广渠门外大街27号 67718392,川菜 广渠门,宫保鸡丁 豆花 招牌白菜,67,8.4,7.6,7.8,764,116.45658,39.89973
康师傅私房牛肉面(真武庙店) 分店,/shop/2043571,2043571,小吃快餐,西城区真武庙头条1号 68012545,粉面馆 复兴门,牛肉面 私房养生牛肉面 牛三宝面,37,7.6,7.9,7.8,761,116.358826,39.912533
大渔铁板烧(万柳中路店) 分店,/shop/562020,562020,日本,海淀区万柳中路15号 82566044,日式烧烤/铁板烧 日式自助 苏州桥,鳕鱼 扇贝 北极贝,186,8,7.6,7.7,761,116.30346,39.9727
汉堡王(悠唐店) 分店,/shop/4120511,4120511,西餐,朝阳区三丰北里2号楼悠唐生活广场1-2楼F2-049号铺 85628977,西式简餐 朝外大街,皇堡 薯条 培根芝士皇堡,30,9,8.8,8.9,760,116.44677,39.928024
白魁老号饭庄(隆福广场总店) 分店,/shop/508583,508583,小吃快餐,东城区隆福广场前街1号 84012373,老北京小吃 清真菜 东四,奶油炸糕 烧羊肉 杂碎汤,36,7.4,6.2,5.7,760,116.42088,39.931442
翼栈餐吧,/shop/2373556,2373556,川菜,东城区北新桥头条30号 64010979,川菜 婚宴酒店 东直门,江湖一锅鱼 酸奶酒 动感双菇,87,7.4,8.2,7.5,759,116.426605,39.947647
素虎净素餐厅,/shop/2950909,2950909,素菜,海淀区双清路88号华源世纪商务楼2楼 82527078,素菜 五道口,蓝莓山药 酱爆田螺 浓汤全菌锅,61,8.7,8.8,8.9,758,116.34158,40.00194
没名儿生煎(北大店) 分店,/shop/5247578,5247578,小吃快餐,海淀区颐和园路8号畅春园美食街A15号 4008965880,其他小吃 中关村,生煎包 小笼汤包 雞絲涼麵,18,8.6,8,8.3,755,116.3104,40.000042
贵州酸汤鱼(魏公村店) (暂停营业),/shop/2372623,2372623,火锅 贵州菜,海淀区中关村南大街11号百花商业A座 88510316,其他火锅 贵州菜 魏公村,酸汤鱼 乌江鱼 米豆腐,54,5.2,4.3,5.4,755,116.32957,39.962288
比格比萨(搜秀店) 分店,/shop/2257885,2257885,自助餐,东城区崇文门外大街40号搜秀商城2楼 51671181,比萨 自助餐 崇文门,鸡翅 PIZZA 黄桃,52,6.7,7.1,6.9,755,116.42751,39.900867
四川饭店,/shop/4226589,4226589,川菜,西城区新街口北大街3号楼星街坊购物中心1楼 83225559,川菜 新街口,宫保鸡丁 麻婆豆腐 烤鸭,104,8.3,8.9,8.5,750,116.378296,39.951805
卤煮店,/shop/513454,513454,小吃快餐,东城区东四北大街442号 64043686,老北京小吃 东四,卤煮火烧 卤煮 灌肠,20,8,6.1,6.2,750,116.42396,39.933365
锅色天香(西直门店) 分店,/shop/2037226,2037226,火锅,西城区西直门外大街6号中仪大厦 88316198,其他火锅 西直门/动物园,虾滑 牛羊拼盘 蔬菜拼盘,82,8.1,8.6,8.4,749,116.35957,39.945385
阿凡提 (暂停营业),/shop/507551,507551,新疆菜,东城区朝阳门内大街188号后拐棒胡同甲2号 65272288,婚宴酒店 新疆菜 朝阳门,特色:羊肉串??大盘鸡??柠檬牛肉,134,7.4,8.1,7.5,749,116.431435,39.92956
眉州东坡酒楼(亦庄店) 分店,/shop/3276043,3276043,川菜,大兴区亦庄经济开发区宏达北路18号大地商务楼1楼 59683399,川菜 婚宴酒店 亦庄,东坡肘子 东坡肉 担担面,76,8.6,8.6,8.2,746,116.51756,39.803776
早春二月(建外SOHO店) 分店,/shop/2602468,2602468,川菜,朝阳区东三环中路39号建外SOHO东区8号楼3楼 59003541,川菜 婚宴酒店 国贸,村童烤兔腿 毛血旺 两江麻辣鱼,80,8.1,8.1,7.9,745,116.46769,39.912045
印巷小馆(亚运村店) 分店,/shop/5861540,5861540,北京菜,朝阳区安慧里四区15号楼1楼 64953838,家常菜 亚运村,金包咖喱鸡 甜汁爆鲜虾 印巷红盖,70,8.6,8.7,8.4,745,116.42038,39.995785
那家小馆(鲁谷南路店) 分店,/shop/5963563,5963563,北京菜,石景山区鲁谷南路 52400255,官府菜 婚宴酒店 鲁谷,秘制酥皮虾 世宁土豆泥 皇坛子,110,9.1,9.4,9.3,744,116.225876,39.906284
福口居(北太平庄店) 分店,/shop/508491,508491,火锅,海淀区北太平庄北三环中路40号 62382412,其他火锅 北太平庄,酸梅汤 羊肉 特价羊肉,54,7.3,6.8,7.1,744,116.37012,39.973225
丁丁洋回转自助火锅(中关村店) 分店,/shop/3478465,3478465,火锅,海淀区中关村大街15号中关村广场购物中心步行街西区C209号 59863502,其他火锅 中关村,撒尿牛丸 水果 包心鱼丸,34,6.4,6.4,6.1,744,116.3229,39.985703
金百万烤鸭店(万城店) 分店,/shop/510691,510691,北京菜,海淀区金沟河路19号 68165665,烤鸭 婚宴酒店 五棵松,烤鸭 水煮鱼 狮子头,62,8.3,8.3,8.2,743,116.2675,39.924202
管氏翅吧(国展店) 分店,/shop/2038783,2038783,小吃快餐,朝阳区北三环东路8号静安中心1楼东侧 84542057,烧烤 左家庄,烤鸡翅 烤馒头 疙瘩汤,50,8.2,6.2,6.4,743,116.44697,39.965938
渝乡美食苑麻辣烫,/shop/2320078,2320078,小吃快餐,朝阳区东三环南路垂杨柳北里39号楼底商 ,麻辣烫 双井,麻辣烫 酸辣粉 凉面,26,8.7,7.5,7.3,741,116.46756,39.895782
西安东关吉祥腊汁肉店(北土城路... 分店,/shop/1929079,1929079,小吃快餐 西北菜,海淀区北土城西路103号 ,西北菜 其他小吃 北太平庄,肉夹馍 油泼面 臊子面,25,8.3,6.7,6.5,740,116.387085,39.983303
木屋烧烤(武圣路店) 分店,/shop/8852398,8852398,小吃快餐,朝阳区武圣路农光里206号楼1楼 87376867,烧烤 劲松/潘家园,扇贝 生蚝 羊蹄,62,8.3,8.3,8.5,740,116.47425,39.885937
友仁居北京涮羊肉(知春路店),/shop/509771,509771,火锅,海淀区知春路56号 82112648,涮羊肉 双榆树 中关村,涮羊肉 肥牛 羊肉,71,7.4,6.5,6.5,739,116.34238,39.981773
阳光海岸自助百汇(金宝店) 分店,/shop/3002914,3002914,自助餐,东城区朝阳门南小街269号金宝净雅大酒店7楼 65277666,自助餐 婚宴酒店 朝阳门,哈根达斯 酥皮蘑菇汤 三文鱼,178,7.9,7.9,8.4,737,116.43284,39.922714
伊宝荷叶甑糕(清真店) 分店,/shop/2028406,2028406,小吃快餐,西城区牛街5号牛街清真超市1楼 ,其他小吃 牛街,荷叶甑糕 芸豆糕 甑糕,13,8.5,7.3,8,736,116.36984,39.89336
江边城外烤全鱼(慈云寺店) 分店,/shop/5216995,5216995,川菜,朝阳区八里庄100号住邦2000商务中心2号楼东配楼2楼216号 85868295,烤鱼 十里堡 大望路,香辣烤鱼 豆豉烤鱼 怪味烤鱼,67,9,8.5,8.6,736,116.50137,39.92111
白魁老号饭庄(交道口店) 分店,/shop/508581,508581,小吃快餐,东城区交道口南大街158号 64060667,老北京小吃 清真菜 东直门,糖火烧 面茶 豌豆黄,27,7.4,6.2,5.8,732,116.41538,39.940006
桥香园过桥米线(双榆树店) 分店,/shop/578991,578991,小吃快餐,海淀区双榆树东里40号 82118081,云南菜 粉面馆 双榆树,过桥米线 米线 藕片,28,7.9,6.6,6.5,731,116.332306,39.974094
第九味道,/shop/4515510,4515510,北京菜 川菜,海淀区交通大学路9号 62273685,家常菜 婚宴酒店 北下关 西直门/动物园,香辣美容猪蹄 咸蛋黄焗南瓜 瓦罐汤,51,8.4,8.3,8.2,731,116.352135,39.954662
旺顺阁鱼头泡饼店(财富中心店) 分店,/shop/4512919,4512919,北京菜,朝阳区东三环中路7号财富购物中心3楼 65330101,家常菜 粤菜 国贸,鱼头泡饼 椒盐茶树菇 蓝莓山药,113,8.9,9.1,8.8,730,116.46633,39.923298
老浒记民俗酒楼(琉璃厂店) 分店,/shop/512641,512641,小吃快餐 北京菜,西城区琉璃厂南新华街58号 63043078,家常菜 炸酱面 虎坊桥,老北京炸酱面 晾杆白肉 烤鸭,50,7.4,6.7,5.5,728,116.391426,39.900593
枣糕王(五道口店) 分店,/shop/2837908,2837908,小吃快餐,海淀区成府路 ,零食 五道口,枣糕 门面,10,9,7.3,8,727,116.322464,39.99794
重庆壹圣元火锅(安定门店) 分店,/shop/4211511,4211511,火锅,东城区安定门外大街 84138528,重庆火锅 安定门,嫩牛肉 鲜鸭肠 鲜毛肚,88,8.9,7.9,8.1,724,116.41375,39.97442
羊大爷涮肉坊(道家园店) 分店,/shop/1965139,1965139,火锅,朝阳区朝阳北路163号道家园19号楼底商 65911797,涮羊肉 大望路,羊肉 传统小料 白菜,65,8.1,7.7,7.2,722,116.49334,39.929203
狗不理包子(前门店) 分店,/shop/512498,512498,小吃快餐,西城区前门大栅栏29-31号 63533338,包子 前门,包子 三鲜包子 猪肉包,58,7,7.4,6.6,722,116.40164,39.90232
洪记小吃店(牛街新店),/shop/2381848,2381848,小吃快餐,西城区牛街12号 63550735,老北京小吃 牛街,牛肉粒 驴打滚 炸糕,31,7.6,6,5.9,720,116.37051,39.892765
鑫巴蜀水煮鱼川菜馆(回龙观店) 分店,/shop/2915905,2915905,川菜,昌平区回龙观西大街112号 80771956,川菜 婚宴酒店 回龙观,水煮鱼 馋嘴蛙 毛血旺,62,8.2,7.8,7.8,718,116.32763,40.08108
隆门阵,/shop/586937,586937,小吃快餐 川菜,海淀区皂君庙西里甲8号 62153493,烤鱼 烧烤 北下关,麻辣烤鱼 豆豉烤鱼 泡椒烤鱼,64,8.6,6.8,7.1,718,116.3414,39.96497
到家尝(光熙门总店),/shop/507819,507819,小吃快餐 北京菜,朝阳区光熙门北里20号 64221078,家常菜 老北京小吃 左家庄,炸灌肠 炸酱面 麻豆腐,51,7.9,7.8,7.7,718,116.442215,39.970955
猫眼餐厅(紫竹桥店) 分店,/shop/582121,582121,西餐,海淀区北洼路昌运宫15号 68482123,比萨 紫竹桥,金枪鱼沙拉 超级至尊 pizza,47,6.7,6.7,6.3,715,116.31289,39.948185
海丽轩烤肉店(科实店) 分店,/shop/2214151,2214151,小吃快餐 自助餐,海淀区信息路甲28号科实大厦2楼 82781161,自助餐 烧烤 上地,烤五花肉 烤培根 烤虾,49,6.7,6.1,6.3,715,116.31817,40.04118
豆捞坊(中关村店) 分店,/shop/5333474,5333474,火锅,海淀区中关村大街15号中关村广场步行街 51722761,其他火锅 中关村,虾滑 菌王锅 澳式鲜虾丸,85,8.9,9.2,8.8,715,116.31973,39.98683
一麻一辣麻辣香锅(西直门店) 分店,/shop/2843551,2843551,川菜,西城区赵登禹路柳巷 66560003,香锅 西直门/动物园,牛肉丸 鸡翅中 青笋,62,8.3,8.1,8.2,713,116.3739,39.94454
西部马华牛肉面(双安店) 分店,/shop/510938,510938,小吃快餐 西北菜,海淀区双榆树科学院南路44号 82111272,西北菜 粉面馆 双榆树,拉面 羊肉串 大盘鸡,29,7.5,6.8,6.3,713,116.332954,39.973373
木桶三国(现代城店) 分店,/shop/2091193,2091193,小吃快餐,朝阳区建国路88号SOHO现代城B座1楼 85803112,快餐/简餐 大望路,木桶饭 烟笋腊肉饭 腐竹牛腩饭,25,6.6,6.9,6.3,712,116.48252,39.913216
川成元麻辣香锅(望京店) 分店,/shop/2024452,2024452,川菜,朝阳区广顺北大街33号凯德MALL购物中心B1-15A号 64755385,香锅 望京,青笋 午餐肉 金针菇,65,7.7,7.7,6.5,711,116.475494,39.99871
一麻一辣麻辣香锅(朝北大悦城店) 分店,/shop/4060414,4060414,川菜,朝阳区朝阳北路101号朝阳大悦城6楼F15号铺 85520001,香锅 十里堡,青笋 午餐肉 牛肉丸,64,8.5,8.5,8.4,709,116.52751,39.929585
康师傅私房牛肉面(安贞店) 分店,/shop/1939678,1939678,小吃快餐,朝阳区安贞西里五区1号阳光乐佰商城1楼 51237669,粉面馆 安贞,牛肉面 茄红慢煨牛肉面 芒果奶酪,39,6.4,6.7,6.5,709,116.40795,39.978493
金簋簋街小山城(春秀路店) 分店,/shop/3036748,3036748,火锅,朝阳区东直门外大街27号3楼、5楼 84552729,其他火锅 三里屯 东直门,馋嘴蛙 火锅 牛蛙,88,8.5,7.9,8.1,709,116.45198,39.947235
皇城老妈(德胜店) 分店,/shop/512406,512406,火锅,西城区德胜门教场口街9号院 82068882,其他火锅 婚宴酒店 德外大街,老妈牛肉 毛肚 鹅肠,130,8.5,8.6,8.2,709,116.38631,39.960514
四合院麻辣烫,/shop/2447314,2447314,小吃快餐,西城区菜市口大街十字路口南 13811856181,麻辣烫 菜市口,鸡肉串 牛肉串 凉面,54,8.1,5.3,5.9,708,116.3814,39.89401
龙顺园麻辣香锅(望京店) 分店,/shop/513058,513058,川菜,朝阳区望京花园河荫中路东1号 64733452,香锅 望京,青笋 午餐肉 豆皮,65,8,6.1,7.5,708,116.484604,40.013435
李记酱肉爆肚,/shop/2278492,2278492,小吃快餐,西城区后海鸦儿胡同19号 84031024,老北京小吃 什刹海,烧饼 羊杂汤 爆肚,30,8.9,6.8,7.8,708,116.39898,39.946026
萨莉亚(崇文门店) 分店,/shop/4089715,4089715,西餐,东城区东打磨厂街7号新世界女子百货3楼 67083255,西式简餐 崇文门,意面 金枪鱼沙拉 鸡翅,40,8,8.3,8.3,707,116.419426,39.905678
